"original","reviewed","changed","reviewed_symbol_valid"
"SLC17A7","SLC17A7",FALSE,TRUE
"SLC17A8","SLC17A8",FALSE,TRUE
"SLC32A1","SLC32A1",FALSE,TRUE
"ACTA2","ACTA2",FALSE,TRUE
"ARRB1","ARRB1",FALSE,TRUE
"ARRB2","ARRB2",FALSE,TRUE
"COL4A1","COL4A1",FALSE,TRUE
"COL4A2","COL4A2",FALSE,TRUE
"COL4A3","COL4A3",FALSE,TRUE
"COL4A4","COL4A4",FALSE,TRUE
"COL4A5","COL4A5",FALSE,TRUE
"COL4A6","COL4A6",FALSE,TRUE
"EDN1","EDN1",FALSE,TRUE
"EDNRB","EDNRB",FALSE,TRUE
"GNA15","GNA15",FALSE,TRUE
"INSL3","INSL3",FALSE,TRUE
"INSL5","INSL5",FALSE,TRUE
"MMP13","MMP13",FALSE,TRUE
"RLN1","RLN1",FALSE,TRUE
"RLN2","RLN2",FALSE,TRUE
"RLN3","RLN3",FALSE,TRUE
"RXFP1","RXFP1",FALSE,TRUE
"RXFP2","RXFP2",FALSE,TRUE
"RXFP3","RXFP3",FALSE,TRUE
"RXFP4","RXFP4",FALSE,TRUE
"VEGFB","VEGFB",FALSE,TRUE
"VEGFC","VEGFC",FALSE,TRUE
"VEGFD","VEGFD",FALSE,TRUE
"ACP5","ACP5",FALSE,TRUE
"CALCR","CALCR",FALSE,TRUE
"CAMK4","CAMK4",FALSE,TRUE
"CSF1R","CSF1R",FALSE,TRUE
"CTSK","CTSK",FALSE,TRUE
"CYLD","CYLD",FALSE,TRUE
"FCGR1A","FCGR1A",FALSE,TRUE
"FCGR2B","FCGR2B",FALSE,TRUE
"FCGR2C","FCGR2C",FALSE,TRUE
"FHL2","FHL2",FALSE,TRUE
"FOSB","FOSB",FALSE,TRUE
"FOSL2","FOSL2",FALSE,TRUE
"JUNB","JUNB",FALSE,TRUE
"JUND","JUND",FALSE,TRUE
"leukocyte immunoglobulin-like receptor subfamily B member 3","leukocyte immunoglobulin-like receptor subfamily B member 3",FALSE,FALSE
"leukocyte immunoglobulin-like receptor subfamily B member 3 isoform X4","leukocyte immunoglobulin-like receptor subfamily B member 3 isoform X4",FALSE,FALSE
"leukocyte immunoglobulin-like receptor subfamily B member 3 isoform X5","leukocyte immunoglobulin-like receptor subfamily B member 3 isoform X5",FALSE,FALSE
"LILRA1","LILRA1",FALSE,TRUE
"LILRA2","LILRA2",FALSE,TRUE
"LILRA3","LILRA3",FALSE,TRUE
"LILRA4","LILRA4",FALSE,TRUE
"LILRA5","LILRA5",FALSE,TRUE
"LILRA6","LILRA6",FALSE,TRUE
"LILRB1","LILRB1",FALSE,TRUE
"LILRB2","LILRB2",FALSE,TRUE
"LILRB3","LILRB3",FALSE,TRUE
"LILRB4","LILRB4",FALSE,TRUE
"LILRB5","LILRB5",FALSE,TRUE
"MITF","MITF",FALSE,TRUE
"OSCAR","OSCAR",FALSE,TRUE
"SIRPA","SIRPA",FALSE,TRUE
"SIRPB1","SIRPB1",FALSE,TRUE
"SIRPG","SIRPG",FALSE,TRUE
"SOCS1","SOCS1",FALSE,TRUE
"SOCS3","SOCS3",FALSE,TRUE
"TEC","TEC",FALSE,TRUE
"TMEM64","TMEM64",FALSE,TRUE
"TNFRSF11A","TNFRSF11A",FALSE,TRUE
"TNFRSF11B","TNFRSF11B",FALSE,TRUE
"TNFSF11","TNFSF11",FALSE,TRUE
"TREM2","TREM2",FALSE,TRUE
"BANK1","BANK1",FALSE,TRUE
"BCL10","BCL10",FALSE,TRUE
"BLK","BLK",FALSE,TRUE
"CARD11","CARD11",FALSE,TRUE
"CD22","CD22",FALSE,TRUE
"CD72","CD72",FALSE,TRUE
"CD79A","CD79A",FALSE,TRUE
"CD79B","CD79B",FALSE,TRUE
"CD81","CD81",FALSE,TRUE
"DAPP1","DAPP1",FALSE,TRUE
"IFITM1","IFITM1",FALSE,TRUE
"INPPL1","INPPL1",FALSE,TRUE
"MALT1","MALT1",FALSE,TRUE
"PIK3AP1","PIK3AP1",FALSE,TRUE
"RASGRP3","RASGRP3",FALSE,TRUE
"BCL2A1","BCL2A1",FALSE,TRUE
"CD14","CD14",FALSE,TRUE
"CEBPA","CEBPA",FALSE,TRUE
"CEBPE","CEBPE",FALSE,TRUE
"DUSP6","DUSP6",FALSE,TRUE
"FLT3","FLT3",FALSE,TRUE
"IL3","IL3",FALSE,TRUE
"JUP","JUP",FALSE,TRUE
"KIT","KIT",FALSE,TRUE
"MPO","MPO",FALSE,TRUE
"PIM1","PIM1",FALSE,TRUE
"PIM2","PIM2",FALSE,TRUE
"PML","PML",FALSE,TRUE
"PPARD","PPARD",FALSE,TRUE
"RUNX1T1","RUNX1T1",FALSE,TRUE
"ZBTB16","ZBTB16",FALSE,TRUE
"ACVR1","ACVR1",FALSE,TRUE
"ACVR1B","ACVR1B",FALSE,TRUE
"ACVR1C","ACVR1C",FALSE,TRUE
"ACVR2A","ACVR2A",FALSE,TRUE
"ACVR2B","ACVR2B",FALSE,TRUE
"AMH","AMH",FALSE,TRUE
"AMHR2","AMHR2",FALSE,TRUE
"BAMBI","BAMBI",FALSE,TRUE
"BMP2","BMP2",FALSE,TRUE
"BMP4","BMP4",FALSE,TRUE
"BMP5","BMP5",FALSE,TRUE
"BMP6","BMP6",FALSE,TRUE
"BMP7","BMP7",FALSE,TRUE
"BMPR1A","BMPR1A",FALSE,TRUE
"BMPR1B","BMPR1B",FALSE,TRUE
"BMPR2","BMPR2",FALSE,TRUE
"CHRD","CHRD",FALSE,TRUE
"DCN","DCN",FALSE,TRUE
"EMP3","EMP3",FALSE,TRUE
"FBN1","FBN1",FALSE,TRUE
"FMOD","FMOD",FALSE,TRUE
"FST","FST",FALSE,TRUE
"GDF5","GDF5",FALSE,TRUE
"GDF6","GDF6",FALSE,TRUE
"GDF7","GDF7",FALSE,TRUE
"GREM1","GREM1",FALSE,TRUE
"GREM2","GREM2",FALSE,TRUE
"HAMP","HAMP",FALSE,TRUE
"HFE","HFE",FALSE,TRUE
"HJV","HJV",FALSE,TRUE
"ID1","ID1",FALSE,TRUE
"ID2","ID2",FALSE,TRUE
"ID3","ID3",FALSE,TRUE
"ID4","ID4",FALSE,TRUE
"IGSF1","IGSF1",FALSE,TRUE
"INHBA","INHBA",FALSE,TRUE
"INHBB","INHBB",FALSE,TRUE
"INHBC","INHBC",FALSE,TRUE
"INHBE","INHBE",FALSE,TRUE
"LEFTY1","LEFTY1",FALSE,TRUE
"LEFTY2","LEFTY2",FALSE,TRUE
"LEMD3","LEMD3",FALSE,TRUE
"LRRC32","LRRC32",FALSE,TRUE
"LTBP1","LTBP1",FALSE,TRUE
"MICOS10-NBL1","MICOS10-NBL1",FALSE,TRUE
"NBL1","NBL1",FALSE,TRUE
"NCOR1","NCOR1",FALSE,TRUE
"NEO1","NEO1",FALSE,TRUE
"NODAL","NODAL",FALSE,TRUE
"NOG","NOG",FALSE,TRUE
"NRROS","NRROS",FALSE,TRUE
"PITX2","PITX2",FALSE,TRUE
"PPP2CA","PPP2CA",FALSE,TRUE
"PPP2CB","PPP2CB",FALSE,TRUE
"PPP2R1A","PPP2R1A",FALSE,TRUE
"PPP2R1B","PPP2R1B",FALSE,TRUE
"RGMA","RGMA",FALSE,TRUE
"RGMB","RGMB",FALSE,TRUE
"SKI","SKI",FALSE,TRUE
"SKIL","SKIL",FALSE,TRUE
"SMAD1","SMAD1",FALSE,TRUE
"SMAD5","SMAD5",FALSE,TRUE
"SMAD6","SMAD6",FALSE,TRUE
"SMAD7","SMAD7",FALSE,TRUE
"SMAD9","SMAD9",FALSE,TRUE
"SMURF1","SMURF1",FALSE,TRUE
"SMURF2","SMURF2",FALSE,TRUE
"TF","TF",FALSE,TRUE
"TFDP1","TFDP1",FALSE,TRUE
"TFR2","TFR2",FALSE,TRUE
"TFRC","TFRC",FALSE,TRUE
"TGIF1","TGIF1",FALSE,TRUE
"TGIF2","TGIF2",FALSE,TRUE
"THBS1","THBS1",FALSE,TRUE
"THSD4","THSD4",FALSE,TRUE
"TMEM53","TMEM53",FALSE,TRUE
"ZFYVE16","ZFYVE16",FALSE,TRUE
"ZFYVE9","ZFYVE9",FALSE,TRUE
"AFF1","AFF1",FALSE,TRUE
"ARNT2","ARNT2",FALSE,TRUE
"ASPSCR1","ASPSCR1",FALSE,TRUE
"ATF1","ATF1",FALSE,TRUE
"BAIAP3","BAIAP3",FALSE,TRUE
"BCL11B","BCL11B",FALSE,TRUE
"BCL6","BCL6",FALSE,TRUE
"BIRC2","BIRC2",FALSE,TRUE
"BIRC3","BIRC3",FALSE,TRUE
"BMI1","BMI1",FALSE,TRUE
"BMP2K","BMP2K",FALSE,TRUE
"CCNT1","CCNT1",FALSE,TRUE
"CCNT2","CCNT2",FALSE,TRUE
"CDK14","CDK14",FALSE,TRUE
"CDK9","CDK9",FALSE,TRUE
"CEBPB","CEBPB",FALSE,TRUE
"COMMD3-BMI1","COMMD3-BMI1",FALSE,TRUE
"DEFA1","DEFA1",FALSE,TRUE
"DEFA1B","DEFA1B",FALSE,TRUE
"DEFA3","DEFA3",FALSE,TRUE
"DEFA4","DEFA4",FALSE,TRUE
"DEFA5","DEFA5",FALSE,TRUE
"DEFA6","DEFA6",FALSE,TRUE
"DOT1L","DOT1L",FALSE,TRUE
"ELANE","ELANE",FALSE,TRUE
"ERG","ERG",FALSE,TRUE
"ETV1","ETV1",FALSE,TRUE
"ETV4","ETV4",FALSE,TRUE
"ETV5","ETV5",FALSE,TRUE
"ETV6","ETV6",FALSE,TRUE
"ETV7","ETV7",FALSE,TRUE
"EWSR1","EWSR1",FALSE,TRUE
"EYA1","EYA1",FALSE,TRUE
"FEV","FEV",FALSE,TRUE
"FLI1","FLI1",FALSE,TRUE
"FLT1","FLT1",FALSE,TRUE
"FUT8","FUT8",FALSE,TRUE
"H3-3A","H3-3A",FALSE,TRUE
"H3-3B","H3-3B",FALSE,TRUE
"H3-4","H3-4",FALSE,TRUE
"H3-5","H3-5",FALSE,TRUE
"H3-7","H3-7",FALSE,TRUE
"H3C1","H3C1",FALSE,TRUE
"H3C10","H3C10",FALSE,TRUE
"H3C11","H3C11",FALSE,TRUE
"H3C12","H3C12",FALSE,TRUE
"H3C13","H3C13",FALSE,TRUE
"H3C14","H3C14",FALSE,TRUE
"H3C15","H3C15",FALSE,TRUE
"H3C2","H3C2",FALSE,TRUE
"H3C3","H3C3",FALSE,TRUE
"H3C4","H3C4",FALSE,TRUE
"H3C6","H3C6",FALSE,TRUE
"H3C7","H3C7",FALSE,TRUE
"H3C8","H3C8",FALSE,TRUE
"H3Y1","H3Y1",FALSE,TRUE
"H3Y2","H3Y2",FALSE,TRUE
"HHEX","HHEX",FALSE,TRUE
"HMGA2","HMGA2",FALSE,TRUE
"HOXA10","HOXA10",FALSE,TRUE
"HOXA11","HOXA11",FALSE,TRUE
"HOXA9","HOXA9",FALSE,TRUE
"HPGD","HPGD",FALSE,TRUE
"IGF1","IGF1",FALSE,TRUE
"ITGB7","ITGB7",FALSE,TRUE
"JMJD1C","JMJD1C",FALSE,TRUE
"KDM6A","KDM6A",FALSE,TRUE
"KLF3","KLF3",FALSE,TRUE
"KMT2A","KMT2A",FALSE,TRUE
"LDB1","LDB1",FALSE,TRUE
"LMO2","LMO2",FALSE,TRUE
"LYL1","LYL1",FALSE,TRUE
"MAX","MAX",FALSE,TRUE
"MEF2C","MEF2C",FALSE,TRUE
"MEIS1","MEIS1",FALSE,TRUE
"MEN1","MEN1",FALSE,TRUE
"MLF1","MLF1",FALSE,TRUE
"MLLT1","MLLT1",FALSE,TRUE
"MLLT3","MLLT3",FALSE,TRUE
"MYCN","MYCN",FALSE,TRUE
"NFKBIZ","NFKBIZ",FALSE,TRUE
"NGFR","NGFR",FALSE,TRUE
"NR4A3","NR4A3",FALSE,TRUE
"NSD2","NSD2",FALSE,TRUE
"NTRK1","NTRK1",FALSE,TRUE
"NUPR1","NUPR1",FALSE,TRUE
"PAX3","PAX3",FALSE,TRUE
"PAX5","PAX5",FALSE,TRUE
"PAX7","PAX7",FALSE,TRUE
"PAX8","PAX8",FALSE,TRUE
"PBX1","PBX1",FALSE,TRUE
"PBX3","PBX3",FALSE,TRUE
"PDGFA","PDGFA",FALSE,TRUE
"PLAT","PLAT",FALSE,TRUE
"PLAU","PLAU",FALSE,TRUE
"PRCC","PRCC",FALSE,TRUE
"PROM1","PROM1",FALSE,TRUE
"PTCRA","PTCRA",FALSE,TRUE
"REL","REL",FALSE,TRUE
"RUNX2","RUNX2",FALSE,TRUE
"SIX1","SIX1",FALSE,TRUE
"SIX4","SIX4",FALSE,TRUE
"SLC45A3","SLC45A3",FALSE,TRUE
"SPINT1","SPINT1",FALSE,TRUE
"SS18","SS18",FALSE,TRUE
"SS18L1","SS18L1",FALSE,TRUE
"SSX1","SSX1",FALSE,TRUE
"SSX2","SSX2",FALSE,TRUE
"SSX2B","SSX2B",FALSE,TRUE
"SSX3","SSX3",FALSE,TRUE
"SSX4","SSX4",FALSE,TRUE
"SSX4B","SSX4B",FALSE,TRUE
"SSX5","SSX5",FALSE,TRUE
"SSX7","SSX7",FALSE,TRUE
"SUPT3H","SUPT3H",FALSE,TRUE
"TAF15","TAF15",FALSE,TRUE
"TFE3","TFE3",FALSE,TRUE
"TLX1","TLX1",FALSE,TRUE
"TLX3","TLX3",FALSE,TRUE
"TRAF1","TRAF1",FALSE,TRUE
"TSPAN7","TSPAN7",FALSE,TRUE
"WT1","WT1",FALSE,TRUE
"ZBTB17","ZBTB17",FALSE,TRUE
"ZEB1","ZEB1",FALSE,TRUE
"ADORA2B","ADORA2B",FALSE,TRUE
"ANGPT1","ANGPT1",FALSE,TRUE
"ANGPT2","ANGPT2",FALSE,TRUE
"ANGPT4","ANGPT4",FALSE,TRUE
"APBB1IP","APBB1IP",FALSE,TRUE
"ARAP3","ARAP3",FALSE,TRUE
"CTNND1","CTNND1",FALSE,TRUE
"DOCK4","DOCK4",FALSE,TRUE
"EFNA1","EFNA1",FALSE,TRUE
"EFNA2","EFNA2",FALSE,TRUE
"EFNA3","EFNA3",FALSE,TRUE
"EFNA4","EFNA4",FALSE,TRUE
"EFNA4-EFNA3","EFNA4-EFNA3",FALSE,TRUE
"EFNA5","EFNA5",FALSE,TRUE
"ENAH","ENAH",FALSE,TRUE
"EPHA2","EPHA2",FALSE,TRUE
"EVL","EVL",FALSE,TRUE
"F2R","F2R",FALSE,TRUE
"F2RL3","F2RL3",FALSE,TRUE
"FARP2","FARP2",FALSE,TRUE
"FGF1","FGF1",FALSE,TRUE
"FGF10","FGF10",FALSE,TRUE
"FGF16","FGF16",FALSE,TRUE
"FGF17","FGF17",FALSE,TRUE
"FGF18","FGF18",FALSE,TRUE
"FGF19","FGF19",FALSE,TRUE
"FGF2","FGF2",FALSE,TRUE
"FGF20","FGF20",FALSE,TRUE
"FGF22","FGF22",FALSE,TRUE
"FGF23","FGF23",FALSE,TRUE
"FGF3","FGF3",FALSE,TRUE
"FGF4","FGF4",FALSE,TRUE
"FGF5","FGF5",FALSE,TRUE
"FGF6","FGF6",FALSE,TRUE
"FGF7","FGF7",FALSE,TRUE
"FGF8","FGF8",FALSE,TRUE
"FGF9","FGF9",FALSE,TRUE
"FGFR2","FGFR2",FALSE,TRUE
"FGFR3","FGFR3",FALSE,TRUE
"FGFR4","FGFR4",FALSE,TRUE
"FLT4","FLT4",FALSE,TRUE
"FPR1","FPR1",FALSE,TRUE
"FYB1","FYB1",FALSE,TRUE
"ITGA2B","ITGA2B",FALSE,TRUE
"KITLG","KITLG",FALSE,TRUE
"KRIT1","KRIT1",FALSE,TRUE
"LPAR1","LPAR1",FALSE,TRUE
"LPAR2","LPAR2",FALSE,TRUE
"LPAR3","LPAR3",FALSE,TRUE
"LPAR4","LPAR4",FALSE,TRUE
"LPAR5","LPAR5",FALSE,TRUE
"MAGI3","MAGI3",FALSE,TRUE
"NGF","NGF",FALSE,TRUE
"P2RY1","P2RY1",FALSE,TRUE
"PDGFB","PDGFB",FALSE,TRUE
"PDGFC","PDGFC",FALSE,TRUE
"PDGFD","PDGFD",FALSE,TRUE
"PDGFRB","PDGFRB",FALSE,TRUE
"PGF","PGF",FALSE,TRUE
"PLCE1","PLCE1",FALSE,TRUE
"RAP1GAP","RAP1GAP",FALSE,TRUE
"RAPGEF1","RAPGEF1",FALSE,TRUE
"RAPGEF3","RAPGEF3",FALSE,TRUE
"RAPGEF4","RAPGEF4",FALSE,TRUE
"RAPGEF5","RAPGEF5",FALSE,TRUE
"RASGRP2","RASGRP2",FALSE,TRUE
"RGS14","RGS14",FALSE,TRUE
"SIPA1","SIPA1",FALSE,TRUE
"SIPA1L1","SIPA1L1",FALSE,TRUE
"SIPA1L2","SIPA1L2",FALSE,TRUE
"SIPA1L3","SIPA1L3",FALSE,TRUE
"SKAP1","SKAP1",FALSE,TRUE
"TEK","TEK",FALSE,TRUE
"TIAM1","TIAM1",FALSE,TRUE
"VASP","VASP",FALSE,TRUE
"ASIC2","ASIC2",FALSE,TRUE
"CALHM1","CALHM1",FALSE,TRUE
"ENTPD2","ENTPD2",FALSE,TRUE
"GABBR1","GABBR1",FALSE,TRUE
"GABBR2","GABBR2",FALSE,TRUE
"GNAT3","GNAT3",FALSE,TRUE
"GRM4","GRM4",FALSE,TRUE
"HCN4","HCN4",FALSE,TRUE
"HTR1A","HTR1A",FALSE,TRUE
"HTR1B","HTR1B",FALSE,TRUE
"HTR1D","HTR1D",FALSE,TRUE
"HTR1E","HTR1E",FALSE,TRUE
"HTR1F","HTR1F",FALSE,TRUE
"HTR3A","HTR3A",FALSE,TRUE
"HTR3B","HTR3B",FALSE,TRUE
"HTR3C","HTR3C",FALSE,TRUE
"HTR3D","HTR3D",FALSE,TRUE
"HTR3E","HTR3E",FALSE,TRUE
"KCNK5","KCNK5",FALSE,TRUE
"P2RX2","P2RX2",FALSE,TRUE
"P2RX3","P2RX3",FALSE,TRUE
"P2RY4","P2RY4",FALSE,TRUE
"PDE1A","PDE1A",FALSE,TRUE
"PDE1B","PDE1B",FALSE,TRUE
"PDE1C","PDE1C",FALSE,TRUE
"PKD1L3","PKD1L3",FALSE,TRUE
"PKD2L1","PKD2L1",FALSE,TRUE
"SCN2A","SCN2A",FALSE,TRUE
"SCN3A","SCN3A",FALSE,TRUE
"SCN9A","SCN9A",FALSE,TRUE
"SCNN1A","SCNN1A",FALSE,TRUE
"SCNN1B","SCNN1B",FALSE,TRUE
"SCNN1G","SCNN1G",FALSE,TRUE
"TAS1R1","TAS1R1",FALSE,TRUE
"TAS1R2","TAS1R2",FALSE,TRUE
"TAS1R3","TAS1R3",FALSE,TRUE
"TAS2R1","TAS2R1",FALSE,TRUE
"TAS2R10","TAS2R10",FALSE,TRUE
"TAS2R13","TAS2R13",FALSE,TRUE
"TAS2R14","TAS2R14",FALSE,TRUE
"TAS2R16","TAS2R16",FALSE,TRUE
"TAS2R19","TAS2R19",FALSE,TRUE
"TAS2R20","TAS2R20",FALSE,TRUE
"TAS2R3","TAS2R3",FALSE,TRUE
"TAS2R30","TAS2R30",FALSE,TRUE
"TAS2R31","TAS2R31",FALSE,TRUE
"TAS2R38","TAS2R38",FALSE,TRUE
"TAS2R39","TAS2R39",FALSE,TRUE
"TAS2R4","TAS2R4",FALSE,TRUE
"TAS2R40","TAS2R40",FALSE,TRUE
"TAS2R41","TAS2R41",FALSE,TRUE
"TAS2R42","TAS2R42",FALSE,TRUE
"TAS2R43","TAS2R43",FALSE,TRUE
"TAS2R45","TAS2R45",FALSE,TRUE
"TAS2R46","TAS2R46",FALSE,TRUE
"TAS2R5","TAS2R5",FALSE,TRUE
"TAS2R50","TAS2R50",FALSE,TRUE
"TAS2R60","TAS2R60",FALSE,TRUE
"TAS2R7","TAS2R7",FALSE,TRUE
"TAS2R8","TAS2R8",FALSE,TRUE
"TAS2R9","TAS2R9",FALSE,TRUE
"TRPM5","TRPM5",FALSE,TRUE
"HSPB1","HSPB1",FALSE,TRUE
"JMJD7-PLA2G4B","JMJD7-PLA2G4B",FALSE,TRUE
"MAPKAPK3","MAPKAPK3",FALSE,TRUE
"PLA2G4A","PLA2G4A",FALSE,TRUE
"PLA2G4B","PLA2G4B",FALSE,TRUE
"PLA2G4C","PLA2G4C",FALSE,TRUE
"PLA2G4D","PLA2G4D",FALSE,TRUE
"PLA2G4E","PLA2G4E",FALSE,TRUE
"PLA2G4F","PLA2G4F",FALSE,TRUE
"SH2D2A","SH2D2A",FALSE,TRUE
"SPHK1","SPHK1",FALSE,TRUE
"SPHK2","SPHK2",FALSE,TRUE
"ADRB1","ADRB1",FALSE,TRUE
"ADRB2","ADRB2",FALSE,TRUE
"AIP","AIP",FALSE,TRUE
"AIPL1","AIPL1",FALSE,TRUE
"AR","AR",FALSE,TRUE
"CDC6","CDC6",FALSE,TRUE
"CHRNA3","CHRNA3",FALSE,TRUE
"CHRNA4","CHRNA4",FALSE,TRUE
"CHRNA9","CHRNA9",FALSE,TRUE
"CHRNB2","CHRNB2",FALSE,TRUE
"CHRNB4","CHRNB4",FALSE,TRUE
"CYP2B6","CYP2B6",FALSE,TRUE
"CYP3A4","CYP3A4",FALSE,TRUE
"ESR1","ESR1",FALSE,TRUE
"ESR2","ESR2",FALSE,TRUE
"HSP90B1","HSP90B1",FALSE,TRUE
"KLF4","KLF4",FALSE,TRUE
"KLF5","KLF5",FALSE,TRUE
"KPNA1","KPNA1",FALSE,TRUE
"KPNA2","KPNA2",FALSE,TRUE
"KPNA3","KPNA3",FALSE,TRUE
"KPNA4","KPNA4",FALSE,TRUE
"KPNA5","KPNA5",FALSE,TRUE
"KPNA6","KPNA6",FALSE,TRUE
"KPNA7","KPNA7",FALSE,TRUE
"KPNB1","KPNB1",FALSE,TRUE
"MIR141","MIR141",FALSE,TRUE
"MIR29A","MIR29A",FALSE,TRUE
"MIR29B1","MIR29B1",FALSE,TRUE
"MIR29B2","MIR29B2",FALSE,TRUE
"MIR29C","MIR29C",FALSE,TRUE
"MIR98","MIR98",FALSE,TRUE
"MIRLET7A1","MIRLET7A1",FALSE,TRUE
"MIRLET7A2","MIRLET7A2",FALSE,TRUE
"MIRLET7A3","MIRLET7A3",FALSE,TRUE
"MIRLET7B","MIRLET7B",FALSE,TRUE
"MIRLET7C","MIRLET7C",FALSE,TRUE
"MIRLET7D","MIRLET7D",FALSE,TRUE
"MIRLET7E","MIRLET7E",FALSE,TRUE
"MIRLET7F1","MIRLET7F1",FALSE,TRUE
"MIRLET7F2","MIRLET7F2",FALSE,TRUE
"MIRLET7G","MIRLET7G",FALSE,TRUE
"MIRLET7I","MIRLET7I",FALSE,TRUE
"NR1I3","NR1I3",FALSE,TRUE
"PAQR5","PAQR5",FALSE,TRUE
"PAQR7","PAQR7",FALSE,TRUE
"PAQR8","PAQR8",FALSE,TRUE
"PGR","PGR",FALSE,TRUE
"PTGES3","PTGES3",FALSE,TRUE
"UGT1A1","UGT1A1",FALSE,TRUE
"UGT1A10","UGT1A10",FALSE,TRUE
"UGT1A3","UGT1A3",FALSE,TRUE
"UGT1A4","UGT1A4",FALSE,TRUE
"UGT1A5","UGT1A5",FALSE,TRUE
"UGT1A6","UGT1A6",FALSE,TRUE
"UGT1A7","UGT1A7",FALSE,TRUE
"UGT1A8","UGT1A8",FALSE,TRUE
"UGT1A9","UGT1A9",FALSE,TRUE
"UGT2A1","UGT2A1",FALSE,TRUE
"UGT2A2","UGT2A2",FALSE,TRUE
"UGT2A3","UGT2A3",FALSE,TRUE
"UGT2B10","UGT2B10",FALSE,TRUE
"UGT2B11","UGT2B11",FALSE,TRUE
"UGT2B15","UGT2B15",FALSE,TRUE
"UGT2B17","UGT2B17",FALSE,TRUE
"UGT2B28","UGT2B28",FALSE,TRUE
"UGT2B4","UGT2B4",FALSE,TRUE
"UGT2B7","UGT2B7",FALSE,TRUE
"VDR","VDR",FALSE,TRUE
"ANK1","ANK1",FALSE,TRUE
"CD63","CD63",FALSE,TRUE
"CTSL","CTSL",FALSE,TRUE
"CTTN","CTTN",FALSE,TRUE
"EIF4B","EIF4B",FALSE,TRUE
"ERBB3","ERBB3",FALSE,TRUE
"FLNA","FLNA",FALSE,TRUE
"FN1","FN1",FALSE,TRUE
"GPC1","GPC1",FALSE,TRUE
"GPC3","GPC3",FALSE,TRUE
"HCLS1","HCLS1",FALSE,TRUE
"HOXD10","HOXD10",FALSE,TRUE
"HPSE","HPSE",FALSE,TRUE
"HPSE2","HPSE2",FALSE,TRUE
"HSPB2","HSPB2",FALSE,TRUE
"IHH","IHH",FALSE,TRUE
"ITGA2","ITGA2",FALSE,TRUE
"ITGB5","ITGB5",FALSE,TRUE
"LUM","LUM",FALSE,TRUE
"MIR10A","MIR10A",FALSE,TRUE
"MIR10B","MIR10B",FALSE,TRUE
"MIR21","MIR21",FALSE,TRUE
"NANOG","NANOG",FALSE,TRUE
"NANOGP8","NANOGP8",FALSE,TRUE
"NUDT16L1","NUDT16L1",FALSE,TRUE
"PDCD4","PDCD4",FALSE,TRUE
"PLAUR","PLAUR",FALSE,TRUE
"PPP1R12A","PPP1R12A",FALSE,TRUE
"PPP1R12B","PPP1R12B",FALSE,TRUE
"PPP1R12C","PPP1R12C",FALSE,TRUE
"PTCH1","PTCH1",FALSE,TRUE
"SDC1","SDC1",FALSE,TRUE
"SDC2","SDC2",FALSE,TRUE
"SDC4","SDC4",FALSE,TRUE
"SHH","SHH",FALSE,TRUE
"SMO","SMO",FALSE,TRUE
"TFAP4","TFAP4",FALSE,TRUE
"TIMP3","TIMP3",FALSE,TRUE
"TWIST1","TWIST1",FALSE,TRUE
"TWIST2","TWIST2",FALSE,TRUE
"VTN","VTN",FALSE,TRUE
"ATRX","ATRX",FALSE,TRUE
"AURKB","AURKB",FALSE,TRUE
"BUB1","BUB1",FALSE,TRUE
"CCNH","CCNH",FALSE,TRUE
"CDC14A","CDC14A",FALSE,TRUE
"CDC14B","CDC14B",FALSE,TRUE
"CDC14C","CDC14C",FALSE,TRUE
"CDC25B","CDC25B",FALSE,TRUE
"CDC45","CDC45",FALSE,TRUE
"CDC7","CDC7",FALSE,TRUE
"CDCA5","CDCA5",FALSE,TRUE
"CDK7","CDK7",FALSE,TRUE
"CDKN1C","CDKN1C",FALSE,TRUE
"CDKN2D","CDKN2D",FALSE,TRUE
"CDT1","CDT1",FALSE,TRUE
"DBF4","DBF4",FALSE,TRUE
"DBF4B","DBF4B",FALSE,TRUE
"DDX11","DDX11",FALSE,TRUE
"ESCO1","ESCO1",FALSE,TRUE
"ESCO2","ESCO2",FALSE,TRUE
"FBXO5","FBXO5",FALSE,TRUE
"FZR1","FZR1",FALSE,TRUE
"HDAC8","HDAC8",FALSE,TRUE
"KNL1","KNL1",FALSE,TRUE
"MAD2L1BP","MAD2L1BP",FALSE,TRUE
"MAD2L2","MAD2L2",FALSE,TRUE
"MAU2","MAU2",FALSE,TRUE
"MTBP","MTBP",FALSE,TRUE
"NDC80","NDC80",FALSE,TRUE
"NIPBL","NIPBL",FALSE,TRUE
"ORC1","ORC1",FALSE,TRUE
"ORC2","ORC2",FALSE,TRUE
"ORC3","ORC3",FALSE,TRUE
"ORC4","ORC4",FALSE,TRUE
"ORC5","ORC5",FALSE,TRUE
"ORC6","ORC6",FALSE,TRUE
"PDS5A","PDS5A",FALSE,TRUE
"PDS5B","PDS5B",FALSE,TRUE
"PKMYT1","PKMYT1",FALSE,TRUE
"PLK1","PLK1",FALSE,TRUE
"PPP2R5A","PPP2R5A",FALSE,TRUE
"PPP2R5B","PPP2R5B",FALSE,TRUE
"PPP2R5C","PPP2R5C",FALSE,TRUE
"PPP2R5D","PPP2R5D",FALSE,TRUE
"PPP2R5E","PPP2R5E",FALSE,TRUE
