"key","Pathway","sc_NES","sc_FDR","sc_P","sc_genes","bulk_NES","bulk_FDR","bulk_P","bulk_genes","analysis","tested_in_both","sc_significant","bulk_significant","same_direction","shared_FDR005"
"leishmaniasis","Leishmaniasis",1.35264291119213,0.243822126469162,0.0735039290751562,45,1.88249285119019,0.000589935313692321,0.000100259289398874,60,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"chagasdisease","Chagas disease",1.4852119663946,0.119031907179115,0.0188832487309645,67,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"africantrypanosomiasis","African trypanosomiasis",-0.795372895491759,0.842343568978008,0.747759334431896,16,1.16765999404282,0.372880633186376,0.2572876368986,26,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"malaria","Malaria",1.22403464557925,0.411937630620579,0.204218372120684,18,1.30169300411665,0.219377744557601,0.122851536952256,36,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"toxoplasmosis","Toxoplasmosis",-1.14947094059022,0.422946213865863,0.213270328804883,72,1.77987026651494,0.000726224946380427,0.000125878990705941,97,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"amoebiasis","Amoebiasis",1.24188941819271,0.35847407543055,0.152396641086424,41,1.67173477582383,0.00487154619246042,0.00108797864964949,75,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"staphylococcusaureusinfection","Staphylococcus aureus infection",-1.52901069571242,0.202094326261334,0.0475179294042229,12,2.02154401957881,0.000218660313351896,2.62392376022275e-05,33,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"tuberculosis","Tuberculosis",1.231305262866,0.284540444550266,0.106400392862989,102,1.95849571551782,3.81258599088818e-06,1.28001753244394e-07,142,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"hepatitisc","Hepatitis C",1.16893090214089,0.377075264287655,0.167707695448051,104,1.02673930440865,0.547224037179545,0.426834749000045,119,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"hepatitisb","Hepatitis B",1.69686273968622,0.0093537678157997,0.000397468887356928,124,1.19257905595483,0.263279644684951,0.153783420397188,141,"global25",TRUE,TRUE,FALSE,TRUE,FALSE
"measles","Measles",1.26374607478067,0.252849594771929,0.0830438514038171,101,1.39143020639804,0.0657716020220154,0.0267471181556196,118,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"humancytomegalovirusinfection","Human cytomegalovirus infection",1.53759729576499,0.0351343665576568,0.00258780036968577,152,1.70161947819344,0.000212329685233275,2.40640309931045e-05,191,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"influenzaa","Influenza A",1.33308560053512,0.194355948957094,0.0424013778397441,114,1.41000556045624,0.0489033450503151,0.0183140437231165,133,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"humanpapillomavirusinfection","Human papillomavirus infection",0.888748359141791,0.85128956894631,0.76890115776029,190,1.53429356468596,0.00133818282453295,0.00025871534607637,266,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"humantcellleukemiavirus1infection","Human T-cell leukemia virus 1 infection",1.61793238281026,0.0100298175671968,0.000483022375757353,174,1.53337420511574,0.0054214092888456,0.00124692413643449,205,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"kaposisarcomaassociatedherpesvirusinfection","Kaposi sarcoma-associated herpesvirus infection",1.3423386869426,0.164652257182611,0.031251278275453,140,1.72318127777046,0.000281223714931215,3.65590829410579e-05,160,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"herpessimplexvirus1infection","Herpes simplex virus 1 infection",1.18786445835994,0.32825179766528,0.131114740710494,133,-1.11366083468546,0.183166468088133,0.0970782280867107,348,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"epsteinbarrvirusinfection","Epstein-Barr virus infection",1.70466272853195,0.00613937000645299,0.000173919830211133,158,1.82893222116747,1.37326048464215e-05,6.40854892833002e-07,183,"global25",TRUE,TRUE,TRUE,TRUE,TRUE
"humanimmunodeficiencyvirus1infection","Human immunodeficiency virus 1 infection",1.50236690936519,0.0530192251014532,0.00435568704799474,160,1.4666532293284,0.0145369654263699,0.00436108962791097,180,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"coronavirusdisease","Coronavirus disease",1.77257066970993,0.00211666626852249,4.7969773790878e-05,151,,,,,"global25",FALSE,TRUE,FALSE,FALSE,FALSE
"pathwaysincancer","Pathways in cancer",1.30217067356096,0.116174088101503,0.017771673533941,288,1.47286162211777,0.000824679575057318,0.000148442323510317,419,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"transcriptionalmisregulationincancer","Transcriptional misregulation in cancer",1.5140032680716,0.0687764077910549,0.00671305771592305,108,1.63738729249474,0.0021166173814643,0.000416268085021312,137,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"viralcarcinogenesis","Viral carcinogenesis",1.32669633022448,0.179336401009063,0.0355624591236102,142,1.50499491733312,0.0105193312942014,0.0030056653548415,167,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"chemicalcarcinogenesisdnaadducts","Chemical carcinogenesis - DNA adducts",-0.708192556208928,0.889256850923669,0.83491002777666,10,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"proteoglycansincancer","Proteoglycans in cancer",1.48275453077453,0.0783168655059355,0.0097618755871421,106,1.47196767904851,0.0161226148429884,0.00494426855184976,164,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"micrornasincancer","MicroRNAs in cancer",-1.11877594083045,0.436999199682721,0.231498159605294,112,0.834991633763619,0.866812816417274,0.797467791103892,129,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"chemicalcarcinogenesisreceptoractivation","Chemical carcinogenesis - receptor activation",1.51936877702836,0.0702688199961919,0.00804681784930505,92,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"chemicalcarcinogenesisreactiveoxygenspecies","Chemical carcinogenesis - reactive oxygen species",1.84015394030452,0.00132721187060578,8.98794051924517e-06,155,,,,,"global25",FALSE,TRUE,FALSE,FALSE,FALSE
"colorectalcancer","Colorectal cancer",1.56915352276879,0.0702688199961919,0.00738666341978165,74,0.775597970300593,0.90923582087143,0.85427135678392,82,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"renalcellcarcinoma","Renal cell carcinoma",1.40999970290444,0.194355948957094,0.0429730056893839,57,0.831587152705456,0.83625220165047,0.758201996163093,65,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"pancreaticcancer","Pancreatic cancer",1.77402538525001,0.0143144342647635,0.000851566910934937,66,0.876061486099971,0.790318563385601,0.690211545356759,73,"global25",TRUE,TRUE,FALSE,TRUE,FALSE
"endometrialcancer","Endometrial cancer",1.10951015519069,0.484729667129905,0.28102336825141,48,0.993828845724563,0.599005313233659,0.479204250586927,56,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"glioma","Glioma",1.30790610409718,0.263595545780242,0.0881140917905624,56,1.00196110706567,0.588273834303172,0.468658154661527,68,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"prostatecancer","Prostate cancer",1.12695324184628,0.443293490594062,0.242410696143374,72,1.02525889901819,0.548051442843178,0.42988034671189,83,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"thyroidcancer","Thyroid cancer",1.58703432174619,0.122489542590178,0.0204727564102564,29,1.72611040211673,0.0103386754038486,0.00286036686173144,35,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"basalcellcarcinoma","Basal cell carcinoma",-0.752198098091201,0.889256850923669,0.836354885287983,25,1.18420804651787,0.345962656264858,0.221702095004221,42,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"melanoma","Melanoma",1.43489467866703,0.194355948957094,0.0445972574094181,42,1.22960223092376,0.274501733445203,0.165616045845272,53,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"bladdercancer","Bladder cancer",1.5732029220375,0.128839463929284,0.0229940119760479,28,1.01419529473723,0.568418001495403,0.449050221181369,37,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"chronicmyeloidleukemia","Chronic myeloid leukemia",1.6650525333609,0.0397952741702742,0.00304383116883117,69,0.863105457691952,0.8038072679618,0.712346121668459,73,"global25",TRUE,TRUE,FALSE,TRUE,FALSE
"acutemyeloidleukemia","Acute myeloid leukemia",1.62242396547809,0.0664381259662566,0.00621092962290784,55,1.40706554622829,0.0961357308827531,0.0429225300676827,63,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"smallcelllungcancer","Small cell lung cancer",1.34077784079859,0.233369085615691,0.0671532846715329,60,1.79634682735609,0.000732389948541026,0.000129388890908915,82,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"nonsmallcelllungcancer","Non-small cell lung cancer",1.6128451110426,0.0687764077910549,0.00681919057418392,57,1.20803079551311,0.296024709522299,0.182548570872085,63,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"breastcancer","Breast cancer",1.32453699951618,0.23044003868472,0.0650805895010353,75,-1.20679801017511,0.173770024001778,0.0872689938398357,111,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"hepatocellularcarcinoma","Hepatocellular carcinoma",1.52799034553163,0.0648499693815064,0.00587875076546234,104,0.824417083591426,0.887353525369929,0.822280933509467,142,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"gastriccancer","Gastric cancer",1.06900211787235,0.524506411561164,0.328377557220984,73,0.767947213892988,0.930146847657521,0.883639505274645,108,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"centralcarbonmetabolismincancer","Central carbon metabolism in cancer",1.40626046096021,0.20329667725269,0.0489524576954069,48,1.21366226769431,0.292501311596948,0.178425800074138,56,"global25",TRUE,FALSE,FALSE,TRUE,FALSE
"cholinemetabolismincancer","Choline metabolism in cancer",1.29087531197125,0.265017275945911,0.0893401015228426,67,-0.886801514178223,0.823406331889406,0.743663821405121,82,"global25",TRUE,FALSE,FALSE,FALSE,FALSE
"pdl1expressionandpd1checkpointpathwayincancer","PD-L1 expression and PD-1 checkpoint pathway in cancer",1.77539159643516,0.0110187409641279,0.000561862145479611,74,,,,,"global25",FALSE,TRUE,FALSE,FALSE,FALSE
"asthma","Asthma",-1.49017442191314,0.230077163844261,0.0623565878990379,10,2.12780821507588,4.931029881716e-05,4.03485858656091e-06,18,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"autoimmunethyroiddisease","Autoimmune thyroid disease",-0.919574570881613,0.741464472948161,0.575527664554663,18,1.98792180900546,0.000364657150914973,5.34830488008626e-05,37,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"inflammatoryboweldisease","Inflammatory bowel disease",1.44415208909228,0.20329667725269,0.0488185822987585,33,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"systemiclupuserythematosus","Systemic lupus erythematosus",-0.8565739017047,0.783301372850154,0.667914201778744,19,1.73063741240782,0.00974230456346603,0.00259794788359094,35,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"rheumatoidarthritis","Rheumatoid arthritis",-1.05378517665161,0.55778952866535,0.366592551417454,44,2.16204996181334,2.45335960786306e-06,6.54229228763483e-08,64,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"allograftrejection","Allograft rejection",-1.00451887067169,0.649941548865744,0.449251382218814,18,1.96389241021414,0.000458322690682982,7.18038882070005e-05,38,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"graftversushostdisease","Graft-versus-host disease",0.94128592381205,0.702429739064423,0.535146493279943,18,1.97606814580778,0.000330711567045533,4.44002275420348e-05,41,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"primaryimmunodeficiency","Primary immunodeficiency",-0.932920514785301,0.728709380312784,0.559434113497916,28,1.65421437649029,0.0228482481619946,0.00723527858463163,33,"global25",TRUE,FALSE,TRUE,FALSE,FALSE
"hypertrophiccardiomyopathy","Hypertrophic cardiomyopathy",1.3029153891044,0.301034182195105,0.115979175010012,33,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"arrhythmogenicrightventricularcardiomyopathy","Arrhythmogenic right ventricular cardiomyopathy",1.25781234484874,0.35847407543055,0.153365384615385,29,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"dilatedcardiomyopathy","Dilated cardiomyopathy",1.34139975373871,0.270500514409454,0.0946248600223964,32,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"diabeticcardiomyopathy","Diabetic cardiomyopathy",1.68658571235984,0.0093537678157997,0.000344597794558654,143,,,,,"global25",FALSE,TRUE,FALSE,FALSE,FALSE
"viralmyocarditis","Viral myocarditis",1.10753008873353,0.493008276502876,0.293291042678765,40,1.78236255150218,0.00249119999896408,0.000498239999792816,55,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"lipidandatherosclerosis","Lipid and atherosclerosis",1.22744924183903,0.266593129583732,0.091381780962129,139,,,,,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"fluidshearstressandatherosclerosis","Fluid shear stress and atherosclerosis",1.0865047012611,0.49631625865969,0.299476949276244,76,1.90976547560063,2.91632064452944e-05,1.74979238671766e-06,118,"global25",TRUE,FALSE,TRUE,TRUE,FALSE
"amyotrophiclateralsclerosisals","Amyotrophic lateral sclerosis (ALS)",,,,,1.68678452185815,0.0142469199722706,0.00422658625844029,40,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"arrhythmogenicrightventricularcardiomyopathyarvc","Arrhythmogenic right ventricular cardiomyopathy (ARVC)",,,,,1.66887957469903,0.0117993588436628,0.00342181406466222,49,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"celladhesionmoleculescams","Cell adhesion molecules (CAMs)",,,,,2.11720831002736,6.36549460223727e-07,1.27309892044745e-08,99,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"chagasdiseaseamericantrypanosomiasis","Chagas disease (American trypanosomiasis)",,,,,1.38973461630459,0.088316358641178,0.0383280978948849,86,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"chemicalcarcinogenesis","Chemical carcinogenesis",,,,,1.16890208112967,0.368525867851567,0.253054429258076,29,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"dilatedcardiomyopathydcm","Dilated cardiomyopathy (DCM)",,,,,1.69287870046656,0.00809026789508775,0.00204953453342223,57,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"drugmetabolism","Drug metabolism",,,,,-0.904335584336851,0.765673096258256,0.663583350090489,52,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"fcgammarmediatedphagocytosis","Fc gamma R-mediated phagocytosis",,,,,1.30304788277256,0.171273163811533,0.0850656713597279,81,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"glycosaminoglycanbiosynthesis","Glycosaminoglycan biosynthesis",,,,,1.39499962249582,0.134900387579659,0.0641910086425769,41,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"glycosphingolipidbiosynthesis","Glycosphingolipid biosynthesis",,,,,1.76881524738183,0.00720730972939397,0.0017428043306047,33,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"hypertrophiccardiomyopathyhcm","Hypertrophic cardiomyopathy (HCM)",,,,,1.71160889983917,0.0068431017148111,0.00161953407250529,53,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"inflammatoryboweldiseaseibd","Inflammatory bowel disease (IBD)",,,,,2.02027957191597,8.282957405152e-05,8.282957405152e-06,53,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"linoleicacidmetabolism","Linoleic acid metabolism",,,,,1.2956379381602,0.27041086580988,0.161345149933228,10,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"lysosome","Lysosome",,,,,1.86573070294326,5.89698782786195e-05,5.11072278414702e-06,115,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"maturityonsetdiabetesoftheyoung","Maturity onset diabetes of the young",,,,,-0.639973402136175,0.93932753844579,0.898623345113139,6,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"nicotineaddiction","Nicotine addiction",,,,,0.951277710434605,0.659944532566966,0.536754886487799,10,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"nitrogenmetabolism","Nitrogen metabolism",,,,,1.20814606552614,0.358018696127231,0.238679130751487,10,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"nonalcoholicfattyliverdiseasenafld","Non-alcoholic fatty liver disease (NAFLD)",,,,,2.13011257358395,2.53611403299963e-08,4.22685672166606e-10,130,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"phagosome","Phagosome",,,,,2.22908483401426,2.87891304291078e-09,2.87891304291078e-11,124,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"phenylalaninemetabolism","Phenylalanine metabolism",,,,,1.18389858287968,0.378140503893077,0.263437884378844,9,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"porphyrinandchlorophyllmetabolism","Porphyrin and chlorophyll metabolism",,,,,0.901588957531507,0.726734926052332,0.605419065000702,20,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"priondiseases","Prion diseases",,,,,1.85657600899345,0.00379182186955713,0.000808921998838855,29,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
"rnatransport","RNA transport",,,,,-0.798176804733313,0.980223654089476,0.953051643192488,145,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"synthesisanddegradationofketonebodies","Synthesis and degradation of ketone bodies",,,,,-0.540741344826951,0.986559876039748,0.973405744359218,8,"global25",FALSE,FALSE,FALSE,FALSE,FALSE
"taurineandhypotaurinemetabolism","Taurine and hypotaurine metabolism",,,,,1.60242641606948,0.0347177482855875,0.0124983893828115,6,"global25",FALSE,FALSE,TRUE,FALSE,FALSE
